found_date,auto_tier_guess,auto_score,myth_flag,source_api,title,authors,year,pub_date,type,venue,open_access,preprint,doi,url,query,status
2026-08-03,A?,9,,OpenAlex,Reproducible Performance Evaluation of a Hybrid Hadoop–Spark Big Data Architecture Using Urban Mobility and Global Event Datasets,Serik Aliaskarov,2026,2026-07-31,article,Journal of Intelligent Decision Making and Information Science,OA,,10.59543/jidmis.v3.1068,https://doi.org/10.59543/jidmis.v3.1068,attention interruptions knowledge workers,NEW — to review
2026-08-03,A?,9,,OpenAlex,Leveraging large language models (LLMs) for GeoAI-enabled digital agro-advisory,"Shalini Gakhar, Raj Kumar Singh",2026,2026-07-31,article,Frontiers in Remote Sensing,OA,,10.3389/frsen.2026.1839369,https://doi.org/10.3389/frsen.2026.1839369,generative AI worker productivity,NEW — to review
2026-08-03,A?,9,,OpenAlex,Data Privacy in E-Healthcare: A Systematic Review of Frameworks and Approaches,"Punam Prabha, Kakali Chatterjee",2026,2026-07-31,review,International Journal of Computer Applications,OA,,10.5120/ijca45d7e536906f,https://doi.org/10.5120/ijca45d7e536906f,generative AI worker productivity,NEW — to review
2026-08-03,A?,9,,OpenAlex,An EEG-based fatigue detection framework integrating interpretable feature selection and efficient temporal modeling,"Xiaohong Jiang, Lili Chen, Xin Zhao, Tao Chen, Maoyou Chu, Hao Wu",2026,2026-07-31,article,Frontiers in Neuroscience,OA,,10.3389/fnins.2026.1903252,https://doi.org/10.3389/fnins.2026.1903252,sleep deprivation cognitive performance work,NEW — to review
2026-08-03,A?,9,,OpenAlex,Sleep and Circadian Disruption as Contributors to Early Cardiometabolic Vulnerability Among Shift-Working Healthcare Professionals: A Systematic Review,"Salahuddin Mohammed, Sultan AlDhabei, Aleem Unissa, David Butler, Md Dilshad Manzar",2026,2026-07-31,review,Current Epidemiology Reports,OA,,10.1007/s40471-026-00402-z,https://doi.org/10.1007/s40471-026-00402-z,job strain cardiovascular disease,NEW — to review
2026-08-03,B?,8,,OpenAlex,Occupational stress and burnout among Japanese early childhood education and care teachers: the mediating role of psychological safety,"Matsuda Yuko, Hamada Shoko",2026,2026-12-01,article,Institutional Repositories DataBase (IRDB),OA,,,https://openalex.org/W7168060107,psychological safety teams,NEW — to review
2026-08-03,B?,8,,OpenAlex,A hybrid framework for occupational risk prioritization in construction projects using monte carlo simulation and utility theory,"Md Tanvir Rahman Rifat, Shuvo Dip Datta, Md. Mehrab Hossain, Md Shah Jamal, Marcel Maghiar, Sani Aliyu Abubakar",2026,2026-08-01,article,Scientific Reports,OA,,10.1038/s41598-026-63788-2,https://doi.org/10.1038/s41598-026-63788-2,hybrid work employee outcomes,NEW — to review
2026-08-03,B?,8,,OpenAlex,The Tyranny of Algorithms: The Failure of Big Data-Based Strategic HRM to Predict Organizational Resilience in the Age of the Black Swan,"Ghofur, Mahmud Abdul; Universitas KH Mukhtar Syafaat Banyuwangi, Indonesia, Siti Aimah",2026,2026-07-31,article,International Journal of Science and Environment (IJSE),OA,,10.51601/ijse.v6i2.762,https://doi.org/10.51601/ijse.v6i2.762,human-AI collaboration workplace,NEW — to review
2026-08-03,B?,8,,OpenAlex,"Causal Relationships among Artificial Intelligence Capability, Organizational Innovation Climate, Digital Infrastructure Readiness and Educational Quality of Thai Private Universities",Sukhumpong Channuwong,2026,2026-07-31,article,Journal of Intelligent Decision Making and Information Science,OA,,10.59543/jidmis.v3.1139,https://doi.org/10.59543/jidmis.v3.1139,generative AI worker productivity,NEW — to review
2026-08-03,B?,8,,OpenAlex,Addressing AI-induced technostress and job insecurity: a dual intervention model for safeguarding employee mental health,"Muskan Madaan, Shivani Kapoor",2026,2026-07-31,article,Mental Health and Social Inclusion,?,,10.1108/mhsi-06-2026-0223,https://doi.org/10.1108/mhsi-06-2026-0223,technostress employees,NEW — to review
2026-08-03,B?,8,,OpenAlex,Professional identity formation in health professions education: conceptual foundations and a pragmatic approach,"Matthew Tieu, Gregory B. Crawford",2026,2026-07-30,article,Advances in Health Sciences Education,OA,,10.1007/s10459-026-10569-1,https://doi.org/10.1007/s10459-026-10569-1,workplace burnout neuroscience,NEW — to review
2026-08-03,B?,7,,OpenAlex,"Loneliness in Digital Workplaces: Antecedents, Outcomes, and a Typology of Work Configurations","Hasan Koç, Jennifer Hynes, Feline Kreye",2026,2026-07-31,article,Complex Systems Informatics and Modeling Quarterly,OA,,10.7250/csimq.2026-47.01,https://doi.org/10.7250/csimq.2026-47.01,remote work wellbeing productivity,NEW — to review
2026-08-03,B?,7,,OpenAlex,APPLYING ORGANIZATIONAL SUPPORT THEORY TO MITIGATE DIGITAL FATIGUE AND BURNOUT AMONG REMOTE UX/UI DESIGNERS POST-PANDEMIC: A HUMAN-CENTERED HR APPROACH,Şenay Çaylan,2026,2026-07-31,article,Yönetim Bilimleri Dergisi,OA,,10.35408/comuybd.1677440,https://doi.org/10.35408/comuybd.1677440,remote work wellbeing productivity,NEW — to review
2026-08-03,B?,7,,OpenAlex,Occupational Safety and Work Accidents: A Bibliometric Analysis,"Ertan Karahanlı, Cengiz Mutlu",2026,2026-07-31,article,Doğu Karadeniz Sağlık Bilimleri Dergisi,OA,,10.59312/ebshealth.1787371,https://doi.org/10.59312/ebshealth.1787371,human-AI collaboration workplace,NEW — to review
2026-08-03,B?,7,,OpenAlex,WORKPLACE HEALTH PROMOTION THROUGH ERGONOMIC EXERCISE AMONG INFORMAL PALM SUGAR WORKERS: A PRE-POST INTERVENTION STUDY,"Ajeng Irawati, Aniek Puspitosari",2026,2026-07-31,article,Jurnal Kesehatan Kusuma Husada,OA,,10.34035/jk.v17i2.2061,https://doi.org/10.34035/jk.v17i2.2061,job strain cardiovascular disease,NEW — to review
2026-08-03,B?,7,,OpenAlex,"Association Between Morning Serum Cortisol and Burnout Syndrome in Healthcare Workers in Boyacá, Colombia: A Cross-Sectional Study","Juan Pablo Carvajal-Rojas, Fred Gustavo Manrique Abril",2026,2026-07-29,article,International Journal of Environmental Research and Public Health,OA,,10.3390/ijerph23080995,https://doi.org/10.3390/ijerph23080995,occupational stress cortisol HPA axis,NEW — to review
2026-08-03,B?,6,,Crossref,Human touch in an AI world: How coaching leadership mitigates burnout in the hospitality sector,"Xiaomeng Li, Ziyi Gong, Seung-Wan Kang, Suk Bong Choi",2027,2027-1,journal-article,International Journal of Hospitality Management,?,,10.1016/j.ijhm.2026.104848,https://doi.org/10.1016/j.ijhm.2026.104848,workplace burnout neuroscience,NEW — to review
2026-08-03,B?,6,,Crossref,"Hurt at home, loafing at work: Spillover effect of family ostracism on hospitality employees’ cyberloafing and its mitigation through self- and others’ care","Lijing Zhao, Sunghyuck Mah, Xiaoqing Pan, Muhammad Usman",2027,2027-1,journal-article,International Journal of Hospitality Management,?,,10.1016/j.ijhm.2026.104854,https://doi.org/10.1016/j.ijhm.2026.104854,technostress employees,NEW — to review
2026-08-03,B?,6,,OpenAlex,"Leisure Nostalgia and Flourishing: The Mediating Roles of Job Satisfaction, Task Performance, and Career Decision Regret",Halime Dinç,2026,2026-07-31,article,Türkiye Spor Bilimleri Dergisi,OA,,10.32706/tusbid.1906970,https://doi.org/10.32706/tusbid.1906970,remote work wellbeing productivity,NEW — to review
2026-08-03,B?,6,,OpenAlex,The Work-Life Balance and Its Success Factors Contributing to Increased Performance of Female Academics at a South African Higher Education Institution,"Brian Kwazi Majola, Makiting Karabo Kgaphola",2026,2026-07-31,article,International Journal of Applied Research in Business and Management,OA,,10.51137/wrp.ijarbm.862,https://doi.org/10.51137/wrp.ijarbm.862,hybrid work employee outcomes,NEW — to review
2026-08-03,B?,6,,OpenAlex,Effectiveness of bullying interventions for health workforces: A systematic literature review,Jennifer Cox,2026,2026-07-31,dissertation,,OA,,10.26686/nzpv-085h,https://doi.org/10.26686/nzpv-085h,attention interruptions knowledge workers,NEW — to review
2026-08-03,B?,6,,OpenAlex,Distinction between allergic rhinitis alone and allergic rhinitis + asthma in MASK-air® real-world studies; a ARIA-WAO task force review,"Bernardo Sousa-Pinto, Rafael José Vieira, Ana Margarida Pereira, Alkis Togias, Ludger Klimek, Gerard H. Koppelman",2026,2026-07-31,article,World Allergy Organization Journal,OA,,10.1016/j.waojou.2026.101435,https://doi.org/10.1016/j.waojou.2026.101435,generative AI worker productivity,NEW — to review
2026-08-03,B?,6,,OpenAlex,"The Relationship Between Workforce Agility, Alienation, And Psychological Empowerment in The Digital Context","Serap Demirler, Lale Oral Ataç",2026,2026-07-31,article,Ege Akademik Bakis (Ege Academic Review),OA,,10.21121/eab.202600230,https://doi.org/10.21121/eab.202600230,technostress employees,NEW — to review
2026-08-03,B?,6,,OpenAlex,TRUST CENTRIC FRAMEWORK FOR ARTIFICIAL INTELLIGENCE INTEGRATION IN PUBLIC ADMINISTRATION,Shaza Khalid,2026,2026-07-31,article,Budi Luhur Journal of Strategic & Global Studies,OA,,10.36080/jsgs.v4i2.81,https://doi.org/10.36080/jsgs.v4i2.81,technostress employees,NEW — to review
2026-08-03,B?,6,,OpenAlex,The Relationship between Work-Family Conflict and Presenteeism in Working Parents,"Toru Saigusa, Tetsuko Yamamoto, Yukari NISHIOKA, Rie KAWATA, Taichi Sakai",2026,2026-07-30,article,Asian Journal of Human Services,OA,,10.14391/ajhs.e3004.1.017,https://doi.org/10.14391/ajhs.e3004.1.017,workplace burnout neuroscience,NEW — to review
2026-08-03,B?,6,,OpenAlex,Exploring the Possibility of Developing a Psychosocial Exposure Limit (PSEL) for the Mitigation of Occupational Injuries,"Laliv Egozi, Asher Pardo",2026,2026-07-30,article,Occupational Health,OA,,10.3390/occuphealth1030033,https://doi.org/10.3390/occuphealth1030033,job strain cardiovascular disease,NEW — to review
2026-08-03,B?,5,,OpenAlex,Allyship and Affect: Qualitative Investigations into Social Transformation,Michael Lucinda Jane Greer,2026,2026-09-01,dissertation,CUNY Academic Works (City University of New York),OA,,,https://openalex.org/W7172077467,loneliness work social connection,NEW — to review
2026-08-03,B?,5,,OpenAlex,The Neurodivergent Social Worker,"Florence Smith, Jenni Guthrie",2026,2026-07-31,book,,OA,,10.4324/9781003635703,https://doi.org/10.4324/9781003635703,workplace burnout neuroscience,NEW — to review
2026-08-03,B?,5,,OpenAlex,"Trabajo social, bienestar psicosocial y productividad laboral frente a las barreras tecnológicas","Rita Jackeline Medina-Hurtado, Gardenia Elizabeth Bohórquez-Jaramillo, Dolores Ramón, Julián Coronel-Reyes",2026,2026-07-31,article,Multidisciplinary Latin American Journal (MLAJ),OA,,10.62131/mlaj-v4-n2-019,https://doi.org/10.62131/mlaj-v4-n2-019,remote work wellbeing productivity,NEW — to review
2026-08-03,B?,5,,OpenAlex,"Understanding and Strengthening Sexual and Reproductive Health for Aboriginal and Torres Strait Islander Young Peoples: Epidemiological, Interventional and Qualitative Insights",Kate Whitford,2026,2026-07-29,dissertation,"UNSWorks (University of New South Wales, Sydney, Australia)",OA,,10.26190/unsworks/32556,https://doi.org/10.26190/unsworks/32556,job strain cardiovascular disease,NEW — to review
2026-08-03,C?,4,,OpenAlex,Representing the brand: A study to examine the best practices for structuring and operating communications teams in higher education institutions,Margaret L Reisser,2026,2026-12-01,dissertation,UTC Scholar (University of Tennessee at Chattanooga),OA,,,https://openalex.org/W7172074592,hybrid work employee outcomes,NEW — to review
2026-08-03,C?,0,,arXiv,Revisiting Stress Analysis in a Three-Dimensional Elastic Hollow Sphere under Uniaxial Compression via the Inverse Laplace Transform Expressions within an Elastodynamic Framework,"Satoshi Takada, Shintaro Hokada",2026,2026-07-31,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2607.29286v1,occupational stress cortisol HPA axis,NEW — to review
2026-08-03,C?,-1,,arXiv,Quantum Inspired QUBO Assisted ALNS for Reliability Driven Hurricane Restoration of Distribution Networks,"Hooman Torkaman, Jignesh Solanki, Anurag Srivastava",2026,2026-07-31,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2607.29544v1,occupational stress cortisol HPA axis,NEW — to review
2026-08-03,C?,-1,,arXiv,The Tragedy of the Cognitive Commons: How AI Could Disrupt the Regeneration of Professional Expertise,Nolan Lovett,2026,2026-07-31,preprint,arXiv,OA,yes,10.1177/15344843261470602,http://arxiv.org/abs/2607.29380v1,occupational stress cortisol HPA axis,NEW — to review
2026-08-03,C?,-1,,arXiv,A Group-Theoretical Framework for Local k-Space Topology and Berry Phase in 2D Photonic Systems,"Xinyi Yuan, Grazia Salerno",2026,2026-07-31,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2607.29356v1,occupational stress cortisol HPA axis,NEW — to review
2026-08-03,C?,-1,,arXiv,"Data Visualization Style Guides in Practice: Why They Emerge, How They Work, and When They Bend","Alvitta Ottley, Jonathan Schwabish",2026,2026-07-31,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2607.29645v1,remote work wellbeing productivity,NEW — to review
2026-08-03,C?,-1,,arXiv,Marginal generalized raking with parametric working models,"Brian D Williamson, Runjia Zou, Thomas Lumley, Bryan E Shepherd, Pamela A Shaw",2026,2026-07-31,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2607.29629v1,remote work wellbeing productivity,NEW — to review
2026-08-03,C?,-1,,arXiv,Telecom-compatible polarization-to-time-bin conversion of atom-photon entanglement for heterogeneous quantum networks,"Christian Haen, Julian Groß-Funk, Max Bergerhoff, Pascal Baumgart, Jonas Meiers, Tobias Bauer",2026,2026-07-31,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2607.29609v1,hybrid work employee outcomes,NEW — to review
2026-08-03,C?,-1,,arXiv,CWEEP: A Lexical Static Analysis Framework for CWE Early Prevention,"Bryan Kwan, Benjamin Tan",2026,2026-07-31,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2607.29604v1,hybrid work employee outcomes,NEW — to review
2026-08-03,C?,-1,,arXiv,Twin Impact Lunar Telescope network: Lunar Impact Flash observations of the 2025 Geminids,"Daniel Sheward, Marco Delbo, Chrysa Avdellidou, Philippe Lognonné, Jeremie Vaubaillon, Pierre-Yves Froissart",2026,2026-07-31,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2607.29481v1,psychological safety teams,NEW — to review
2026-08-03,C?,-1,,arXiv,RIGEL: Real-time Optical Anomaly Diagnosis with Stateful In-Network Inference based on Distributed On-switch GNNs,"Zhen Wei, Yidong Wang, Yufan Zhu, Xuefeng Yan, Binjun Tang, Xiaoliang Chen",2026,2026-07-31,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2607.29306v1,human-AI collaboration workplace,NEW — to review
2026-08-03,C?,-1,,arXiv,Classification of COVID-19 cases from chest CT volumes using hybrid model of 3D CNN and 3D MLP-Mixer,"Masahiro Oda, Tong Zheng, Yuichiro Hayashi, Yoshito Otake, Masahiro Hashimoto, Toshiaki Akashi",2026,2026-07-31,preprint,arXiv,OA,yes,10.1117/12.2654706,http://arxiv.org/abs/2607.28978v1,job strain cardiovascular disease,NEW — to review
2026-08-03,C?,-1,,arXiv,Automated classification method of COVID-19 cases from chest CT volumes using 2D and 3D hybrid CNN for anisotropic volumes,"Masahiro Oda, Tong Zheng, Yuichiro Hayashi, Yoshito Otake, Masahiro Hashimoto, Toshiaki Akashi",2026,2026-07-31,preprint,arXiv,OA,yes,10.1117/12.2613317,http://arxiv.org/abs/2607.28950v1,job strain cardiovascular disease,NEW — to review
2026-08-03,C?,-1,,arXiv,"The optimality of an (s, S) hiring policy on a workforce planning problem with fixed recruitment costs and binomial turnover","Zhen Chen, Roberto Rossi, Belen Martin-Barragan, S. Armagan Tarim",2026,2026-07-30,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2607.28171v1,technostress employees,NEW — to review
2026-08-03,C?,-2,,arXiv,"Educating the Agentic Engineer: Curricula, Collaboration, and Continuous Learning in the AI Era",Mamdouh Alenezi,2026,2026-07-31,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2607.29610v1,psychological safety teams,NEW — to review
2026-08-03,C?,-2,,arXiv,Constraining Axion-Like-Particles with germanium detector at the Kuo-Sheng Reactor Neutrino Laboratory," TEXONO Collaboration, Greeshma C., L. Singh, H. T. Wong, J. -W. Chen, M. Deniz",2026,2026-07-31,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2607.29205v1,human-AI collaboration workplace,NEW — to review
