found_date,auto_tier_guess,auto_score,myth_flag,source_api,title,authors,year,pub_date,type,venue,open_access,preprint,doi,url,query,status
2026-08-31,A?,9,,OpenAlex,How Is AI Transforming the Task Characteristics and the Experience of Vulnerable and Minority Employees in the Hospitality Sector?,"Deepak Bangwal, Shobha Maindola, Rupesh Kumar, Pankaj Chamola, Sarbjit Singh Oberoi",2026,2026-08-28,article,Systems Research and Behavioral Science,OA,,10.1002/sres.70148,https://doi.org/10.1002/sres.70148,technostress employees,NEW — to review
2026-08-31,A?,9,,OpenAlex,The Human Side of Digital Transformation: How HRM Practices Influence Employee Adaptability and Performance,"Mashal Tariq, Muhammad Abdullah Baloch, Maimoona Gul Kakakhel, Arslan Arshad",2026,2026-08-28,article,International Journal of Emerging Multidisciplinaries Social Science,OA,,10.54938/ijemdss.2026.05.3.767,https://doi.org/10.54938/ijemdss.2026.05.3.767,technostress employees,NEW — to review
2026-08-31,A?,9,,OpenAlex,Who takes care of those who care? A pilot study of psychological counseling for residents working in a paediatric hospital,"Dalila Albergo, Elisa Bertolacci, Mohamad Maghnie, Cecilia Serena Pace",2026,2026-08-28,article,Frontiers in Psychology,OA,,10.3389/fpsyg.2026.1899990,https://doi.org/10.3389/fpsyg.2026.1899990,sleep deprivation cognitive performance work,NEW — to review
2026-08-31,A?,9,,OpenAlex,Reliability-aware biosignal ranking and selection framework using Trimodal Correlation (TRI-CORR) for adaptive mental fatigue assessment,"Eric Siew Wei Sia, Azrina Abd Aziz, Micheal Drieberg, Syed Saad Azhar Ali",2026,2026-08-26,article,Journal of King Saud University - Computer and Information Sciences,OA,,10.1007/s44443-026-01186-4,https://doi.org/10.1007/s44443-026-01186-4,workplace burnout neuroscience,NEW — to review
2026-08-31,B?,8,,Crossref,Neural Organization of Episodic Memory and Navigation in Children and Adults,"Kim V. Nguyen, Lena J. Skalaban, Büşra Tanriverdi, John J. Erardi, Giovanna Arantes de Oliveira Campos, Ingrid R. Olson",2028,2028-8-17,journal-article,Journal of Cognitive Neuroscience,?,,10.1162/jocn.a.2688,https://doi.org/10.1162/jocn.a.2688,workplace burnout neuroscience,NEW — to review
2026-08-31,B?,8,,OpenAlex,CAN LIFE COACHING IMPACT AND ENHANCE EMPLOYEE OUTCOMES AND PRODUCTIVITY? A CONCEPTUAL REVIEW AND INTEGRATIVE FRAMEWORK,Nadia M. Almubarak,2026,2026-08-30,article,World Journal of Advanced Research and Reviews,OA,,10.30574/wjarr.2026.31.2.2211,https://doi.org/10.30574/wjarr.2026.31.2.2211,hybrid work employee outcomes,NEW — to review
2026-08-31,B?,8,,OpenAlex,The Influence of Employee Engagement and Job Satisfaction on Employee Performance in the Digital Transformation Era: A Study of Service Companies in Indonesia,"Prastiyo Diatmono, Fariz Pradhitya Illabi, Prana Yama Soedjatmiko, Muhamad Ramdhansyah, Muhamad Ryadhi Fariziansyah",2026,2026-08-30,article,Dinasti International Journal of Economics Finance & Accounting,OA,,10.38035/dijefa.v7i3.7313,https://doi.org/10.38035/dijefa.v7i3.7313,work engagement job demands resources,NEW — to review
2026-08-31,B?,8,,OpenAlex,Developing an Inventory of Workplace Stress Coping Strategies Among Autistic Adults: A Grounded Delphi Study,"Kerstin Erdal, Marina Kröger, Johanna Finnemann",2026,2026-08-29,article,Journal of Autism and Developmental Disorders,OA,,10.1007/s10803-026-07507-w,https://doi.org/10.1007/s10803-026-07507-w,workplace burnout neuroscience,NEW — to review
2026-08-31,B?,8,,OpenAlex,"Can Artificial Intelligence Improve Work-Life Balance? Examining the Relationship between AI Adoption, Workload, Stress and Employee Well-Being",Roli Mishra,2026,2026-08-29,article,Zenodo (CERN European Organization for Nuclear Research),OA,,10.5281/zenodo.22159781,https://doi.org/10.5281/zenodo.22159781,technostress employees,NEW — to review
2026-08-31,B?,8,,OpenAlex,The effort–reward imbalance model in policing: associations with mental health and work functioning among sworn and civilian employees,"Bjørn Lau, Knut Inge Fostervold, Brita Bjørkelo",2026,2026-08-29,article,International Archives of Occupational and Environmental Health,OA,,10.1007/s00420-026-02231-5,https://doi.org/10.1007/s00420-026-02231-5,job strain cardiovascular disease,NEW — to review
2026-08-31,B?,8,,OpenAlex,"Burnout, Workplace Factors, and Retention Indicators Among Nurses in a Rural District Hospital in the Eastern Cape, South Africa","Ezile Ndamase, Nomfuneko Sithole, Eric Maimela, Thabiso Thokoe Vincent Makola, Zisiwe Mahlati, Ntiyiso Khosa",2026,2026-08-29,article,F1000Research,OA,,10.12688/f1000research.186960.1,https://doi.org/10.12688/f1000research.186960.1,manager training mental health at work,NEW — to review
2026-08-31,B?,8,,OpenAlex,Contract labor costs and financial performance at high and low surgical volume hospitals,"Samuel Enumah, Xue Wu, Xueya Cai, Yue Li",2026,2026-08-27,article,PLoS ONE,OA,,10.1371/journal.pone.0356994,https://doi.org/10.1371/journal.pone.0356994,job strain cardiovascular disease,NEW — to review
2026-08-31,B?,7,,Crossref,The mediating and moderating role of organisational commitment in the relationship between employee engagement and job satisfaction,Anganathan Venkatesan,2028,2028,journal-article,International Journal of Business Performance Management,?,,10.1504/ijbpm.2028.10072152,https://doi.org/10.1504/ijbpm.2028.10072152,hybrid work employee outcomes,NEW — to review
2026-08-31,B?,7,,Crossref,The role of well-being and information technology in linking transformational leadership and employee engagement in higher education,"Shalini Tyagi, Rajesh Kumar Upadhyay, Vipul Jain",2028,2028,journal-article,International Journal of Business Performance Management,?,,10.1504/ijbpm.2028.10077954,https://doi.org/10.1504/ijbpm.2028.10077954,hybrid work employee outcomes,NEW — to review
2026-08-31,B?,7,,OpenAlex,"How precariously employed gay, bisexual, and queer immigrant and refugee men in Toronto make meaning of work, health, and wellbeing","Amy Xu, David J. Kinitz, Basak Yanar, Sonja Senthanar, Yvonne Su, Roya Haghiri‐Vijeh",2026,2026-08-29,article,Scientific Reports,OA,,10.1038/s41598-026-67672-x,https://doi.org/10.1038/s41598-026-67672-x,remote work wellbeing productivity,NEW — to review
2026-08-31,B?,7,,OpenAlex,Return to the office?! Exploring how innovative work behaviours differ in office-based and remote working environments,"Danilo Schön, Sascha Julian Oks, Claudia Lehmann",2026,2026-08-29,article,Management Review Quarterly,OA,,10.1007/s11301-026-00628-7,https://doi.org/10.1007/s11301-026-00628-7,remote work wellbeing productivity,NEW — to review
2026-08-31,B?,7,,OpenAlex,Does AI strengthen business leadership decision making: literature review,"Alifah Widya Rachmawati, Syamsul Hadi, Eni Purnasari, Ong Lin Dar",2026,2026-08-29,article,INTERNATIONAL JOURNAL OF ECONOMICS AND MANAGEMENT REVIEW,OA,,10.58765/ijemr.v4i2.452,https://doi.org/10.58765/ijemr.v4i2.452,hybrid work employee outcomes,NEW — to review
2026-08-31,B?,7,,OpenAlex,The Mediating Role of Work Environment on the Influence of Grit on Employees’ Innovative Work Behavior,"Bosha Cahya Prasetya Prasetya, Nor Lailla",2026,2026-08-29,article,Almana Jurnal Manajemen dan Bisnis,OA,,10.36555/almana.v10i2.3060,https://doi.org/10.36555/almana.v10i2.3060,hybrid work employee outcomes,NEW — to review
2026-08-31,B?,7,,OpenAlex,O*NET Plus: A Review and Organizing Framework Extending O*NET’s Content Model in Management Research,"Gavin Williamson, Emily D. Campion, Janelle L. Bremer",2026,2026-08-29,article,Journal of Management,OA,,10.1177/01492063261449793,https://doi.org/10.1177/01492063261449793,human-AI collaboration workplace,NEW — to review
2026-08-31,B?,7,,OpenAlex,"Frontline Practitioners Under Pressure: Secondary Traumatic Stress, Burnout, and Compassion Satisfaction Amongst Professionals Investigating Child Abuse","Miriam S. Johnson, Sverre Urnes Johnson, Hayley Manalang Ko, Amina Memon, R Milne, Gunn Astrid Baugerud",2026,2026-08-29,article,Journal of Police and Criminal Psychology,OA,,10.1007/s11896-026-09831-4,https://doi.org/10.1007/s11896-026-09831-4,job strain cardiovascular disease,NEW — to review
2026-08-31,B?,7,,OpenAlex,Double edged synergy: How can emotional intelligence and digital intelligence transform the management of multigenerational workforces? Insights from a strategic review,Tom Ongesa,2026,2026-08-28,article,Cogent Business & Management,OA,,10.1080/23311975.2026.2722421,https://doi.org/10.1080/23311975.2026.2722421,remote work wellbeing productivity,NEW — to review
2026-08-31,B?,7,,OpenAlex,Digital leadership as a mediator in the relationship between digital transformation and quality of work life among primary school teachers in the Al-Jouf region,"Ohud Abdulrahman Aldaghmi, Sanaa Mostafa Mohammed, Reda Ebrahim Mohamed Elashram",2026,2026-08-28,article,Management in Education,OA,,10.1177/08920206261479573,https://doi.org/10.1177/08920206261479573,technostress employees,NEW — to review
2026-08-31,B?,7,,OpenAlex,Examining the Mediating Role of Employee Well-Being in the Relationship Between Job Satisfaction and Performance,"Gülsen Topaktaş, Yasin Aras, Oğuz Işık",2026,2026-08-28,article,Hacettepe Üniversitesi Sağlık Bilimleri Fakültesi Dergisi,OA,,10.21020/husbfd.1924355,https://doi.org/10.21020/husbfd.1924355,technostress employees,NEW — to review
2026-08-31,B?,7,,OpenAlex,Unveiling the Effect of Job Burnout on Quiet Quitting Intention and the Role of Job Satisfaction among Nurses in Lipa City,"MBA Jessica B. Ramos, PhD Erickson E. Martinez",2026,2026-08-28,article,International Journal of Research Publications,OA,,10.47119/ijrp1002031820269727,https://doi.org/10.47119/ijrp1002031820269727,sleep deprivation cognitive performance work,NEW — to review
2026-08-31,B?,7,,OpenAlex,ASSESSING THE IMPACT OF PHYSICAL EXERCISE ON WORK PERFORMANCE AND JOB SATISFACTION,"Riju Ahmed, Md. Abdul Muhith Chowdhury, Sunny Ahmed RIFAT, Mahmuda YEASMIN",2026,2026-08-27,article,BUSINESS EXCELLENCE AND MANAGEMENT,OA,,10.24818/beman/2026.16.3-03,https://doi.org/10.24818/beman/2026.16.3-03,workplace burnout neuroscience,NEW — to review
2026-08-31,B?,6,,Crossref,A Hybrid Huffman-CNN-AES Deep Learning Framework for Secure Medical Image Steganography: H-CADStego,"RAMAPRIYA B, Y. Kalpana",2028,2028,journal-article,International Journal of Internet Manufacturing and Services,?,,10.1504/ijims.2028.10076831,https://doi.org/10.1504/ijims.2028.10076831,hybrid work employee outcomes,NEW — to review
2026-08-31,B?,6,,Crossref,GenAI support to the rescue: Mitigating employees’ psychological stress following tourism service recovery,"Xing'an Xu, Guangxiu Jiang, Xiaoting Huang, Qiuxia Chen, Yu Tian, Najuan Wen",2027,2027-4,journal-article,Tourism Management,?,,10.1016/j.tourman.2026.105519,https://doi.org/10.1016/j.tourman.2026.105519,occupational stress cortisol HPA axis,NEW — to review
2026-08-31,B?,6,,Crossref,Assessment innovation in management education: Authentic assessment evaluation to develop workplace-ready graduates,"Tao Huang, Wei Wang",2027,2027-3,journal-article,The International Journal of Management Education,?,,10.1016/j.ijme.2026.101521,https://doi.org/10.1016/j.ijme.2026.101521,workplace burnout neuroscience,NEW — to review
2026-08-31,B?,6,,Crossref,How AI-enabled job non-routinization shapes service employees’ individual ambidexterity: An adaptive structuration theory for individuals perspective,"Anya Li, Aamir Ali",2027,2027-1,journal-article,Journal of Retailing and Consumer Services,?,,10.1016/j.jretconser.2026.105060,https://doi.org/10.1016/j.jretconser.2026.105060,technostress employees,NEW — to review
2026-08-31,B?,6,,OpenAlex,Measuring Activity-Space Segregation with Multi-Source Big Data: A Physical--Digital Framework with Simulation Validation and a Real-Data Proof of Concept,Guangwei Wang,2026,2026-12-31,article,PhilPapers (PhilPapers Foundation),OA,,10.17613/8c48y-ryn51,https://doi.org/10.17613/8c48y-ryn51,work engagement job demands resources,NEW — to review
2026-08-31,B?,6,,OpenAlex,How AI enabled human resource management drives sustainable hybrid performance through AI centric green human resource management in Saudi Arabian private sector firms,Taoufik Radouche,2026,2026-08-30,article,Discover Sustainability,OA,,10.1007/s43621-026-04475-0,https://doi.org/10.1007/s43621-026-04475-0,hybrid work employee outcomes,NEW — to review
2026-08-31,B?,6,,OpenAlex,Development of a Nursing Care Model for Patients Undergoing Open-Heart Surgery Using the ASPIRE Framework at Sisaket Hospital,"Thanyamai Purinai, Chantira Chiaranai",2026,2026-08-30,article,Journal of SciTech-ASEAN,OA,,10.67909/jsta.e262005,https://doi.org/10.67909/jsta.e262005,psychological safety teams,NEW — to review
2026-08-31,B?,6,,OpenAlex,Financial Storytelling as a Professional Communication Practice for Engaging Organizational Decision Makers,E Danesh,2026,2026-08-30,article,International Journal of Organizational Leadership,OA,,10.33844/ijol.2026.60555,https://doi.org/10.33844/ijol.2026.60555,manager training mental health at work,NEW — to review
2026-08-31,B?,6,,OpenAlex,"Motivations and Meaningful Work: A Core Foundation of Virtuous Fulfillment in Life, or Flourishing","Rita Jácome, Joaquin Aldas-Manzano, Matthew T. Lee",2026,2026-08-29,article,Humanistic Management Journal,OA,,10.1007/s41463-026-00230-9,https://doi.org/10.1007/s41463-026-00230-9,workplace burnout neuroscience,NEW — to review
2026-08-31,B?,6,,OpenAlex,Piloting Nordic connectivity: Examining perspectives on the potential of electric aviation to enhance accessibility and socio-economic development in Nordic remote rural regions,"Jonas Kačkus Tybjerg, Nicola Wendt, Tove Lundberg, Rebecca Cavicchia, Hilma Salonen, Maja Brynteson",2026,2026-08-29,article,Journal of Rural Studies,OA,,10.1016/j.jrurstud.2026.104380,https://doi.org/10.1016/j.jrurstud.2026.104380,remote work wellbeing productivity,NEW — to review
2026-08-31,B?,6,,OpenAlex,"Decoding organizational DNA: an integrative fingerprint framework for strategy, adaptability, and renewal","Shaban Ayyat, Muath Abu Safieh",2026,2026-08-29,article,ECOBIZTECH Journal of Economics Business and Technology,OA,,10.65881/ecobiztech.v1i2.174,https://doi.org/10.65881/ecobiztech.v1i2.174,hybrid work employee outcomes,NEW — to review
2026-08-31,B?,6,,OpenAlex,Who else cares? A conceptualization of non-investor and non-workforce perspectives on downsizing,"Marius Veigel, Dominik K. Kanbach",2026,2026-08-29,article,Management Review Quarterly,OA,,10.1007/s11301-026-00631-y,https://doi.org/10.1007/s11301-026-00631-y,hybrid work employee outcomes,NEW — to review
2026-08-31,B?,6,,OpenAlex,TECHNOLOGICAL ADOPTION AND WORKER’S INNOVATIVE BEHAVIOUR OF TEACHING HOSPITALS IN RIVERS STATE,"EHIOROBO Friday Osaretin, OKOISAMA Thomas Chinye",2026,2026-08-29,article,EPRA International Journal of Economics Business and Management Studies,OA,,10.36713/epra31317,https://doi.org/10.36713/epra31317,attention interruptions knowledge workers,NEW — to review
2026-08-31,B?,6,,OpenAlex,Exploring the mediating role of working alliance in a peer support intervention for late-life depression,"Jin Hui Joo, Samuel Van Vleet, Fei Wu, Phyllis Solomon, Nicholas Cloney, Alice Xie",2026,2026-08-29,article,BMC Psychology,OA,,10.1186/s40359-026-05376-7,https://doi.org/10.1186/s40359-026-05376-7,loneliness work social connection,NEW — to review
2026-08-31,B?,6,,OpenAlex,Investigation of the Quality of Life in Elderly Aged 65 and Over Working in Handicrafts: The Case of Mardin,"Evin Uygur, Fikri KELEŞOĞLU",2026,2026-08-29,article,Anemon Muş Alparslan Üniversitesi Sosyal Bilimler Dergisi,OA,,10.18506/anemon.1688076,https://doi.org/10.18506/anemon.1688076,loneliness work social connection,NEW — to review
2026-08-31,B?,6,,OpenAlex,Governing AI at the clinical threshold: a grounded theory framework for responsible AI deployment in mindfulness-based mental health,"Steve Haberlin, Amanda Evans, Erin Grainger, Allyson Berrios De Gacharna",2026,2026-08-29,article,AI & Society,OA,,10.1007/s00146-026-03341-x,https://doi.org/10.1007/s00146-026-03341-x,loneliness work social connection,NEW — to review
2026-08-31,B?,6,,OpenAlex,"Physical Workload, Age, Gender, and Work Fatigue among Sawmill Workers","Linda Antika Nilam Cahya, Salsabila Purnamasari, Mitoriana Porusia",2026,2026-08-29,article,Jurnal Ilmiah Kesehatan (JIKA),OA,,10.36590/jika.v8i2.1962,https://doi.org/10.36590/jika.v8i2.1962,job strain cardiovascular disease,NEW — to review
2026-08-31,B?,6,,OpenAlex,Educational determinants of interprofessional active learning for person-centered care: protocol for a bibliometric and scoping review,"Davi da Silva Barbirato, Manoela Almeida Santos da Figueira, Antônio Henrique Germano-Soares, F. B. SANTANA, Reneide Muniz da Silva, Gilliatt Hanois Falbo Neto",2026,2026-08-29,article,Revista de Enfermagem UFPE on line,OA,,10.5205/1981-8963.2026.267257,https://doi.org/10.5205/1981-8963.2026.267257,manager training mental health at work,NEW — to review
2026-08-31,B?,6,,OpenAlex,Restoring Worker Subjectivity: Rethinking Dehumanization and the Crisis of HR,"Fabio Falino, Giulia Perasso",2026,2026-08-27,article,International Journal of Management and Humanities,OA,,10.35940/ijmh.l1892.12120826,https://doi.org/10.35940/ijmh.l1892.12120826,workplace burnout neuroscience,NEW — to review
2026-08-31,B?,6,,EuropePMC,Employee-AI Collaboration and Career Sustainability: The Role of Job Crafting and AI Job Role Clarity.,"Jiang H, Zhang Y, Yan S.",2026,2026-08-21,journal article,Behav Sci (Basel),?,,10.3390/bs16081451,https://doi.org/10.3390/bs16081451,human-AI collaboration workplace,NEW — to review
2026-08-31,B?,5,,Crossref,Social Media adoption and managers’ perceptions,"Aspasia Vlachvei, Ourania Notta",2114,2114-12-10,journal-article,International Journal of Strategic Innovative Marketing,?,,10.15556/ijsim.01.02.001,https://doi.org/10.15556/ijsim.01.02.001,loneliness work social connection,NEW — to review
2026-08-31,B?,5,,Crossref,Topology-Aware IoT-Enabled online grounding safety-State estimation for converter-Rich Data-Center power networks,"Obada Al-Khatib, Mohamad Nassereddine",2027,2027-4,journal-article,Electric Power Systems Research,?,,10.1016/j.epsr.2026.114044,https://doi.org/10.1016/j.epsr.2026.114044,psychological safety teams,NEW — to review
2026-08-31,B?,5,,OpenAlex,Workforce exit and work productivity loss in adults with and without post-COVID-19 condition:The PRIME post-COVID cohort study,"Céline J. A. van Bilsen, Senne M.C.E. Wijnen, Demi M. E. Pagen, Christian J. P. A.; id_orcid 0000-0003-1815-0974 Hoebe, Nicole H. T. M. Dukers–Muijrers",2026,2026-09-01,article,Research Publications (Maastricht University),?,,10.1016/j.ijid.2026.108913,https://doi.org/10.1016/j.ijid.2026.108913,remote work wellbeing productivity,NEW — to review
2026-08-31,B?,5,,OpenAlex,Evaluating the Effectiveness of a Practitioner-Designed Science-Based Interviewing and Interrogation Course : A Collaborative Training and Research Effort,"Melissa B. Russano, Christian Meissner, Matthew Jones, Jesse N. Rothweiler, Paul Taylor, Christian Cory",2026,2026-09-01,article,Lancaster EPrints (Lancaster University),OA,,,https://openalex.org/W7124125024,psychological safety teams,NEW — to review
2026-08-31,B?,5,,OpenAlex,Shifting to Using Desmos or GeoGebra Graphing Calculators in High School Mathematics Classrooms,Nancy Lin,2026,2026-09-01,dissertation,CUNY Academic Works (City University of New York),OA,,,https://openalex.org/W7204219363,work engagement job demands resources,NEW — to review
2026-08-31,B?,5,,OpenAlex,Legal Regulation of Platform Employment in the Digital Economy: Prospects for Improving Labor Legislation of Uzbekistan,Дилфуза Абдуллаева,2026,2026-08-30,article,Uzbek journal of law and digital policy.,OA,,10.59022/ujldp.638,https://doi.org/10.59022/ujldp.638,hybrid work employee outcomes,NEW — to review
2026-08-31,B?,5,,OpenAlex,Interprofessional identity development: awareness as the beginning of change,"Gabriël Rafaël Cantaert, Emelien Lauwerier, Jan Jaap Reinders, Lenzo Robijn, Silke Goyvaerts, Lena Vaes",2026,2026-08-30,article,Journal of Interprofessional Care,OA,,10.1080/13561820.2026.2718214,https://doi.org/10.1080/13561820.2026.2718214,manager training mental health at work,NEW — to review
2026-08-31,B?,5,,OpenAlex,Impact of the COVID-19 Pandemic on Peer Support Services in the Veterans Health Administration: Lessons for Healthcare Organizations,"Johanne Eliacin, Alexandria N. Miller, Marianne S. Matthias, Diana J. Burgess, Scott Patterson, Caitlin O’Connor",2026,2026-08-29,article,Administration and Policy in Mental Health and Mental Health Services Research,OA,,10.1007/s10488-026-01520-y,https://doi.org/10.1007/s10488-026-01520-y,remote work wellbeing productivity,NEW — to review
2026-08-31,B?,5,,OpenAlex,Organizational Readiness and Technology Acceptance in Digital Government: Evidence from the Philippine Veterans Affairs Office (PVAO),Betina Zita S. Macaraig-Laranjo,2026,2026-08-29,article,International Journal of Sustainable and Integrated Studies,OA,,10.65339/ijsis.v1.i1.51,https://doi.org/10.65339/ijsis.v1.i1.51,human-AI collaboration workplace,NEW — to review
2026-08-31,B?,5,,OpenAlex,Embedding Health Economics in Environmental Health Promotion in China,Siyuan Wang,2026,2026-08-28,dissertation,"UNSWorks (University of New South Wales, Sydney, Australia)",OA,,10.26190/unsworks/32646,https://doi.org/10.26190/unsworks/32646,remote work wellbeing productivity,NEW — to review
2026-08-31,C?,4,,OpenAlex,"Copies, Collaborations, and Gifts: Artistic Production Practices and Pricing in the Chinese Art Market",Yuqing Song,2026,2026-09-04,dissertation,Dépôt institutionnel de l'Université libre de Bruxelles (Université Libre de Bruxelles),OA,,,https://openalex.org/W7204671484,attention interruptions knowledge workers,NEW — to review
2026-08-31,C?,4,,EuropePMC,Exploring the resilience potentials of a responsive team managing clinical deterioration: A systems analysis.,"Ganasan-Ryan S, Kumar M, Slater D, Krishnan R, Frost P, Carson-Stevens A.",2027,2026-06-19,journal article,Appl Ergon,?,,10.1016/j.apergo.2026.104845,https://doi.org/10.1016/j.apergo.2026.104845,psychological safety teams,NEW — to review
2026-08-31,C?,1,,arXiv,Disaffection at Work: Employee Responses to Job-Related Information,"Beatrice Braut, Mariele Macaluso, Vincenzo Mollisi",2026,2026-08-27,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.27538v1,workplace burnout neuroscience,NEW — to review
2026-08-31,C?,1,,arXiv,Using profiles of cognitive capability to assess AI suitability for workplace tasks,"Jonathan Prunty, Marko Tešić, Patrick Quinn, José Hernández-Orallo, Lucy Cheke",2026,2026-08-26,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.25623v1,workplace burnout neuroscience,NEW — to review
2026-08-31,C?,0,,arXiv,The Well-Being Palette: An Action-Word Selection Tool Designed for Low-Burden Reflection on Workplace Well-Being,"Nobuhiko Muramoto, Takayuki Nagaya, Tomoko Tanaka, Koichiro Iwai, Katsunori Kohda",2026,2026-08-26,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.25527v1,workplace burnout neuroscience,NEW — to review
2026-08-31,C?,0,,arXiv,ClawProBench: Trace-Aware Evaluation of AI Agents with Runtime Coverage and Frozen Workplace-Style Holdouts,YuanHang Xiao,2026,2026-08-23,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.22510v1,workplace burnout neuroscience,NEW — to review
2026-08-31,C?,-1,,OpenAlex,Interdisciplinary large-scale research to advance the science and management of drying river networks facing climate change,"Thibault Datry, Amélie Truchy, Zoltán Csabai, Nuria Bonada, Louise Mimeau, Gabriel Singer",2026,2026-08-29,preprint,,OA,yes,10.31223/x5s508,https://doi.org/10.31223/x5s508,remote work wellbeing productivity,NEW — to review
2026-08-31,C?,-1,,arXiv,Probing magnetic fields in stars: A 2D oscillation framework including rotation and magnetism,"Antoine Fort, Rhita-Maria Ouazzani, Lucas Barrault, Louis Manchon, Ludovic Petitdemange",2026,2026-08-28,preprint,arXiv,OA,yes,10.1051/0004-6361/202660079,http://arxiv.org/abs/2608.28290v1,occupational stress cortisol HPA axis,NEW — to review
2026-08-31,C?,-1,,arXiv,Understanding Venture Capital Syndication in Information Technology Sectors: A Network Formation Perspective,"Liheng Tan, Zhengkai Tu, Prasanna Karhade",2026,2026-08-28,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.28526v1,hybrid work employee outcomes,NEW — to review
2026-08-31,C?,-1,,arXiv,AGENT-O: A Semantic Agent Card Framework for Interoperable and Governed Healthcare AI Agents,"Pengze Li, Cui Tao",2026,2026-08-28,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.28345v1,psychological safety teams,NEW — to review
